age,workclass,educational-num,occupation,hours-per-week,capital-neto,marital-status_Married-AF-spouse,marital-status_Married-civ-spouse,marital-status_Married-spouse-absent,marital-status_Never-married,marital-status_Separated,marital-status_Widowed,relationship_Not-in-family,relationship_Other-relative,relationship_Own-child,relationship_Unmarried,relationship_Wife,native-country_United-States,gender_Male,race_Asian-Pac-Islander,race_Black,race_Other,race_White,income
5.375006378434332,0.27480670103092786,13,0.48112630075494794,48,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
4.026131626531576,0.21876845835794448,10,0.22208614002857727,60,7298,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4.829450412353644,0.5473684210526316,13,0.48112630075494794,45,7298,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.46179180288151,0.09449171518137035,10,0.09415439535921463,15,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4.026131626531576,0.21876845835794448,9,0.14212405176260598,40,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
5.093543562106983,0.21876845835794448,11,0.14212405176260598,40,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5.665876662561432,0.2934179222839017,13,0.3197903014416776,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4.182728181338747,0.21876845835794448,5,0.12416107382550336,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.714492781131047,0.2748427672955975,10,0.14212405176260598,38,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.328475154912384,0.21876845835794448,10,0.48112630075494794,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.925502245549015,0.27480670103092786,9,0.11735537190082644,50,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.9388018272245375,0.2748427672955975,9,0.3197903014416776,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4.105897178945246,0.21876845835794448,8,0.20126448893572182,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.9388018272245375,0.3940193491644679,9,0.14212405176260598,40,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
5.704698620629299,0.21876845835794448,10,0.14212405176260598,35,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
4.9388018272245375,0.2748427672955975,9,0.22208614002857727,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.23852279283782,0.21876845835794448,9,0.2842197035745423,40,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
4.026131626531576,0.21876845835794448,9,0.4518624058619988,30,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4.530023948355977,0.21876845835794448,9,0.20126448893572182,60,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
4.593250320942533,0.21876845835794448,12,0.2635043123014072,50,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.994918570477871,0.27480670103092786,16,0.2635043123014072,20,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
4.654704486324912,0.2748427672955975,9,0.14212405176260598,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.593250320942533,0.21876845835794448,10,0.0657501494321578,60,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.766430338445857,0.21876845835794448,10,0.2635043123014072,40,2176,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
4.105897178945246,0.2934179222839017,13,0.4518624058619988,40,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
5.093543562106983,0.2934179222839017,12,0.4518624058619988,40,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
4.464908140901079,0.21876845835794448,10,0.12416107382550336,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.026131626531576,0.21876845835794448,9,0.12416107382550336,40,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
5.925502245549015,0.2748427672955975,9,0.14212405176260598,16,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
3.9431713387765774,0.21876845835794448,7,0.0657501494321578,39,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
5.191197360360708,0.2748427672955975,14,0.4518624058619988,58,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.142886481871036,0.21876845835794448,13,0.4518624058619988,43,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.191197360360708,0.21876845835794448,13,0.2635043123014072,60,-1977,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.854084101697703,0.09449171518137035,9,0.09415439535921463,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.671908448238173,0.21876845835794448,5,0.22208614002857727,16,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
5.665876662561432,0.21876845835794448,8,0.12416107382550336,40,-1564,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1
5.284906196127332,0.21876845835794448,14,0.4518624058619988,55,-1902,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5.854084101697703,0.21876845835794448,2,0.22208614002857727,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.5040234620482025,0.21876845835794448,11,0.4518624058619988,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4.105897178945246,0.21876845835794448,10,0.22208614002857727,40,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
3.8567185818169913,0.21876845835794448,9,0.22208614002857727,35,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
5.4187965238254945,0.21876845835794448,13,0.22208614002857727,50,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.142886481871036,0.21876845835794448,9,0.22208614002857727,38,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.043118503888802,0.2748427672955975,10,0.14212405176260598,40,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0
4.772711977548629,0.2934179222839017,13,0.4518624058619988,40,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
6.858008335356519,0.3940193491644679,9,0.22208614002857727,30,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.46179180288151,0.3940193491644679,10,0.14212405176260598,40,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
4.714492781131047,0.2748427672955975,13,0.14212405176260598,47,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
4.182728181338747,0.21876845835794448,7,0.04159224291911202,24,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4.464908140901079,0.21876845835794448,14,0.48112630075494794,40,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3.9431713387765774,0.09449171518137035,7,0.09415439535921463,20,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4.991557341968627,0.21876845835794448,5,0.04159224291911202,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5.994918570477871,0.21876845835794448,12,0.14212405176260598,35,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
3.671908448238173,0.21876845835794448,8,0.04159224291911202,20,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
4.772711977548629,0.21876845835794448,6,0.22208614002857727,40,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
3.766430338445857,0.21876845835794448,9,0.2842197035745423,10,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3.9431713387765774,0.09449171518137035,9,0.09415439535921463,40,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4.256853409618253,0.21876845835794448,13,0.2842197035745423,40,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
4.772711977548629,0.09449171518137035,9,0.09415439535921463,8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.626422128784298,0.21876845835794448,13,0.4518624058619988,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.960452858688217,0.21876845835794448,9,0.22208614002857727,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.991557341968627,0.21876845835794448,14,0.4518624058619988,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5.375006378434332,0.21876845835794448,9,0.2842197035745423,45,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4.530023948355977,0.21876845835794448,9,0.20126448893572182,40,-1740,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.671908448238173,0.21876845835794448,8,0.14212405176260598,20,594,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
5.330388095291091,0.27480670103092786,5,0.22208614002857727,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.026131626531576,0.21876845835794448,10,0.14212405176260598,40,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4.530023948355977,0.2934179222839017,13,0.4518624058619988,40,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4.464908140901079,0.21876845835794448,13,0.2635043123014072,40,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
6.375414947494512,0.21876845835794448,9,0.14212405176260598,30,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.182728181338747,0.09449171518137035,11,0.09415439535921463,40,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4.328475154912384,0.21876845835794448,9,0.0657501494321578,80,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
4.829450412353644,0.21876845835794448,11,0.12416107382550336,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.375006378434332,0.21876845835794448,9,0.0657501494321578,40,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4.88478895283308,0.21876845835794448,9,0.12416107382550336,55,4386,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.375006378434332,0.21876845835794448,9,0.22208614002857727,60,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.854084101697703,0.3940193491644679,14,0.4518624058619988,48,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
4.654704486324912,0.2934179222839017,10,0.14212405176260598,10,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
5.817583494535473,0.21876845835794448,9,0.14212405176260598,45,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4.9388018272245375,0.21876845835794448,13,0.2635043123014072,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.142886481871036,0.21876845835794448,9,0.04159224291911202,60,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4.530023948355977,0.2934179222839017,15,0.4518624058619988,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.991557341968627,0.2934179222839017,9,0.3197903014416776,69,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
5.093543562106983,0.21876845835794448,13,0.14212405176260598,50,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
6.433656506016867,0.21876845835794448,14,0.2635043123014072,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4.182728181338747,0.21876845835794448,7,0.4518624058619988,35,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
4.105897178945246,0.21876845835794448,10,0.0657501494321578,36,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4.105897178945246,0.21876845835794448,9,0.04159224291911202,40,-2205,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
4.714492781131047,0.21876845835794448,9,0.2635043123014072,40,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
4.464908140901079,0.2934179222839017,10,0.4518624058619988,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
4.829450412353644,0.21876845835794448,9,0.2635043123014072,35,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
5.626422128784298,0.21876845835794448,13,0.48112630075494794,45,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
5.5863117455709785,0.21876845835794448,9,0.20126448893572182,44,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.772711977548629,0.2748427672955975,14,0.4518624058619988,50,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.772711977548629,0.21876845835794448,11,0.22208614002857727,50,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.142886481871036,0.27480670103092786,9,0.48112630075494794,50,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0
4.654704486324912,0.27480670103092786,9,0.48112630075494794,45,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
4.772711977548629,0.2934179222839017,13,0.4518624058619988,65,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.626422128784298,0.21876845835794448,4,0.22208614002857727,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.256853409618253,0.5473684210526316,13,0.48112630075494794,40,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
5.925502245549015,0.2748427672955975,14,0.14212405176260598,43,15024,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4.530023948355977,0.21876845835794448,9,0.14212405176260598,40,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
4.9388018272245375,0.21876845835794448,9,0.20126448893572182,28,-1902,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
3.671908448238173,0.21876845835794448,6,0.2635043123014072,20,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
4.9388018272245375,0.21876845835794448,14,0.48112630075494794,55,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4.182728181338747,0.21876845835794448,12,0.04159224291911202,60,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
5.4187965238254945,0.2934179222839017,10,0.2842197035745423,40,5013,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4.772711977548629,0.21876845835794448,9,0.22208614002857727,40,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
5.780531722942429,0.21876845835794448,9,0.12416107382550336,40,914,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0
3.9431713387765774,0.21876845835794448,10,0.14212405176260598,35,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4.654704486324912,0.21876845835794448,9,0.22208614002857727,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5.665876662561432,0.21876845835794448,9,0.14212405176260598,35,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4.654704486324912,0.21876845835794448,10,0.14212405176260598,45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5.817583494535473,0.3940193491644679,9,0.14212405176260598,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4.991557341968627,0.2934179222839017,10,0.3197903014416776,57,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4.9388018272245375,0.21876845835794448,9,0.12416107382550336,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.397773212398507,0.2934179222839017,13,0.4518624058619988,55,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
4.9388018272245375,0.21876845835794448,13,0.0657501494321578,50,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5.043118503888802,0.21876845835794448,2,0.11735537190082644,77,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4.182728181338747,0.21876845835794448,13,0.14212405176260598,40,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5.890051369372119,0.27480670103092786,9,0.11735537190082644,30,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.626422128784298,0.21876845835794448,13,0.4518624058619988,30,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.780531722942429,0.2934179222839017,14,0.4518624058619988,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5.626422128784298,0.21876845835794448,16,0.2635043123014072,50,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.284906196127332,0.21876845835794448,11,0.48112630075494794,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.043118503888802,0.21876845835794448,9,0.14212405176260598,40,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
5.4187965238254945,0.2934179222839017,10,0.14212405176260598,40,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
3.671908448238173,0.27480670103092786,8,0.0657501494321578,15,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
5.284906196127332,0.21876845835794448,13,0.2635043123014072,60,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.142886481871036,0.27480670103092786,10,0.2635043123014072,47,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
5.5863117455709785,0.2934179222839017,9,0.20126448893572182,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.714492781131047,0.21876845835794448,13,0.14212405176260598,60,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0
5.780531722942429,0.2748427672955975,10,0.4518624058619988,40,-1902,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.46179180288151,0.21876845835794448,13,0.48112630075494794,40,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
5.890051369372119,0.21876845835794448,14,0.48112630075494794,40,-1977,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
5.330388095291091,0.21876845835794448,9,0.14212405176260598,30,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
5.043118503888802,0.2748427672955975,9,0.3197903014416776,55,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4.256853409618253,0.09449171518137035,9,0.09415439535921463,45,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4.772711977548629,0.27480670103092786,13,0.48112630075494794,50,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
4.9388018272245375,0.21876845835794448,9,0.22208614002857727,70,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
4.829450412353644,0.21876845835794448,13,0.4518624058619988,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.9431713387765774,0.21876845835794448,9,0.20126448893572182,40,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0
5.4187965238254945,0.3940193491644679,10,0.14212405176260598,40,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
5.142886481871036,0.5473684210526316,13,0.4518624058619988,40,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
5.665876662561432,0.27480670103092786,3,0.22208614002857727,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.772711977548629,0.27480670103092786,9,0.11735537190082644,40,4064,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.093543562106983,0.21876845835794448,10,0.2842197035745423,50,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
5.284906196127332,0.5473684210526316,13,0.2635043123014072,45,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.991557341968627,0.21876845835794448,10,0.22208614002857727,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.142886481871036,0.21876845835794448,9,0.48112630075494794,40,7298,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4.328475154912384,0.21876845835794448,9,0.14212405176260598,40,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
5.890051369372119,0.21876845835794448,5,0.20126448893572182,40,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5.23852279283782,0.21876845835794448,13,0.14212405176260598,35,3103,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5.093543562106983,0.21876845835794448,13,0.2842197035745423,24,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
5.5040234620482025,0.5473684210526316,10,0.2635043123014072,45,7298,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4.328475154912384,0.21876845835794448,11,0.22208614002857727,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.46179180288151,0.21876845835794448,9,0.22208614002857727,40,14344,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
4.256853409618253,0.21876845835794448,9,0.04159224291911202,30,-1721,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0
4.654704486324912,0.21876845835794448,10,0.2842197035745423,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5.5040234620482025,0.21876845835794448,10,0.22208614002857727,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.23852279283782,0.2934179222839017,10,0.0657501494321578,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.142886481871036,0.21876845835794448,8,0.2635043123014072,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5.7429100224302125,0.21876845835794448,9,0.12416107382550336,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4.772711977548629,0.21876845835794448,9,0.20126448893572182,20,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
6.062453190358899,0.09449171518137035,10,0.09415439535921463,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.88478895283308,0.21876845835794448,10,0.14212405176260598,40,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5.330388095291091,0.21876845835794448,14,0.4518624058619988,45,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
5.4187965238254945,0.3940193491644679,9,0.14212405176260598,37,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
5.7429100224302125,0.21876845835794448,9,0.2842197035745423,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5.4187965238254945,0.27480670103092786,9,0.22208614002857727,60,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.23852279283782,0.21876845835794448,11,0.4518624058619988,43,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
5.284906196127332,0.21876845835794448,11,0.14212405176260598,35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4.88478895283308,0.21876845835794448,12,0.2635043123014072,38,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4.530023948355977,0.21876845835794448,7,0.22208614002857727,45,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.464908140901079,0.21876845835794448,9,0.22208614002857727,40,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
5.780531722942429,0.21876845835794448,14,0.04159224291911202,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.105897178945246,0.21876845835794448,13,0.48112630075494794,30,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
4.593250320942533,0.21876845835794448,13,0.4518624058619988,72,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
5.817583494535473,0.2934179222839017,10,0.14212405176260598,55,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
5.7429100224302125,0.21876845835794448,13,0.48112630075494794,45,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
3.8567185818169913,0.09449171518137035,9,0.09415439535921463,20,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4.9388018272245375,0.21876845835794448,9,0.22208614002857727,60,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
5.994918570477871,0.2934179222839017,10,0.3197903014416776,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.960452858688217,0.21876845835794448,9,0.20126448893572182,50,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.829450412353644,0.21876845835794448,7,0.22208614002857727,49,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.593250320942533,0.21876845835794448,9,0.12416107382550336,40,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
5.780531722942429,0.27480670103092786,10,0.2635043123014072,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.026131626531576,0.21876845835794448,9,0.12416107382550336,40,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5.5040234620482025,0.2934179222839017,13,0.4518624058619988,72,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.714492781131047,0.09449171518137035,5,0.09415439535921463,40,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
5.093543562106983,0.21876845835794448,13,0.48112630075494794,65,15024,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4.88478895283308,0.27480670103092786,9,0.48112630075494794,35,-2472,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
5.23852279283782,0.21876845835794448,12,0.48112630075494794,50,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
4.328475154912384,0.21876845835794448,10,0.48112630075494794,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.654704486324912,0.2748427672955975,11,0.3197903014416776,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.093543562106983,0.21876845835794448,10,0.2635043123014072,60,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4.829450412353644,0.21876845835794448,10,0.12416107382550336,40,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0
5.375006378434332,0.21876845835794448,9,0.14212405176260598,40,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
4.991557341968627,0.21876845835794448,9,0.48112630075494794,45,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.093543562106983,0.21876845835794448,9,0.14212405176260598,38,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
3.8567185818169913,0.21876845835794448,9,0.22208614002857727,15,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5.284906196127332,0.21876845835794448,11,0.4518624058619988,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
